articleId,channelId,sourceId,title,publishDate,passedPreFilter,preFilterReason,fromCache,calledAi,durationMs,tokens,isActivity,confidence,type,activityTitle,startAt,endAt,location,registration,summary,isActivity
51074,announcement,gwt-xingzheng,. 关于启动2026年上半年教师、实验系列人员聘期考核的通知,4/16/2026,FALSE,,FALSE,TRUE,713,485,FALSE,0.2,,,,,,,,0
51073,announcement,gwt-keyan,. 关于征集新一代人工智能国家科技重大专项人工智能驱动科学研究（AI4S）领域相关专家的通知,4/15/2026,FALSE,,FALSE,TRUE,695,489,FALSE,0.2,,,,,,,,0
51072,announcement,gwt-keyan,. 关于人工智能学院肖婧老师《基于可学习群智演化计算的模糊高阶社区发现》项目拨付测试化验加工费的公示,4/15/2026,FALSE,,FALSE,TRUE,717,500,FALSE,0.2,,,,,,,,
51071,announcement,gwt-keyan,. 关于城市交通与物流学院周伟健老师《低碳零碳混合动力关键技术研究》项目拨付测试化验加工费的公示,4/15/2026,FALSE,,FALSE,TRUE,577,498,FALSE,0.2,,,,,,,,0
51070,announcement,gwt-xingzheng,. 关于进一步加强校园消防安全工作的通知,4/15/2026,FALSE,,FALSE,TRUE,702,476,FALSE,0.2,,,,,,,,0
51069,announcement,gwt-xiaoyuan,. 【代校学生社团管理中心发】关于举办“寻声而至·春意共鸣”深圳技术大学第七届校园十大歌手决赛的通知,4/15/2026,FALSE,,FALSE,TRUE,1447,579,TRUE,0.95,比赛,深圳技术大学第七届校园十大歌手决赛,2026-04-23T19:00,2026-04-23T21:30,学校大礼堂,扫码报名,深圳技术大学将举办第七届校园十大歌手决赛，活动时间为4月23日晚上，地点为学校大礼堂。,1
51068,announcement,gwt-xingzheng,. 关于报送2026年度职工疗休养计划的通知,4/15/2026,FALSE,,FALSE,TRUE,590,482,FALSE,0.2,,,,,,,,0
51067,announcement,gwt-keyan,. 关于人工智能学院博士后出站考核报告会的通知,4/15/2026,TRUE,title:报告会,FALSE,TRUE,794,480,FALSE,0.1,,,,,,,,0
51066,announcement,gwt-jiaowu,. 关于延期举行教学工作研讨会的通知,4/15/2026,TRUE,title:研讨会,FALSE,TRUE,577,477,FALSE,0.2,,,,,,,,0
51065,announcement,gwt-xuegong,. 关于深圳技术大学与德国维尔茨堡-施韦因富特应用技术大学2026年暑期文化交流项目报名的通知,4/14/2026,FALSE,,FALSE,TRUE,631,498,FALSE,0.2,,,,,,,,1
51064,announcement,gwt-xuegong,. 关于举办2026年"5·25”大学生心理健康教育月系列活动的通知,4/14/2026,FALSE,,FALSE,TRUE,1014,536,TRUE,0.85,活动,2026年'5·25'大学生心理健康教育月系列活动,,,,,学校将举办2026年'5·25'大学生心理健康教育月系列活动，旨在提升学生的心理健康意识。,1
51063,announcement,gwt-jiaowu,. 关于召开教学工作研讨会的通知,4/14/2026,TRUE,title:研讨会,FALSE,TRUE,607,476,FALSE,0.2,,,,,,,,0
51062,announcement,gwt-keyan,. 关于开展2026年世界互联网大会领先科技奖申报和“携手构建网络空间命运共同体”实践案例征集的通知,4/14/2026,FALSE,,FALSE,TRUE,606,496,FALSE,0.2,,,,,,,,0
51061,announcement,gwt-xingzheng,. 关于开展校级重点建设学科遴选工作的通知,4/14/2026,FALSE,,FALSE,TRUE,784,479,FALSE,0.2,,,,,,,,0
51060,announcement,gwt-xingzheng,. 关于我校部分应税服务适用简易计税方法开具发票的通知,4/14/2026,FALSE,,FALSE,TRUE,607,483,FALSE,0.2,,,,,,,,0
51059,announcement,gwt-xiaoyuan,. 关于举办2026年深圳技术大学创新创业师资能力提升训练营的通知,4/14/2026,FALSE,,FALSE,TRUE,1031,522,TRUE,0.85,培训,创新创业师资能力提升训练营,,,,,2026年深圳技术大学将举办创新创业师资能力提升训练营，旨在提升教师的创新创业教学能力。,1
51057,announcement,gwt-xingzheng,. 关于开展师德师风建设自查整改的通知,4/14/2026,FALSE,,FALSE,TRUE,596,479,FALSE,0.2,,,,,,,,0
51056,announcement,gwt-keyan,. 关于未来技术学院任昱昊博士后开题考核报告会的通知,4/14/2026,TRUE,title:报告会,FALSE,TRUE,595,484,FALSE,0.2,,,,,,,,0
51055,announcement,gwt-xiaoyuan,. 第七届全国供应链大赛报名及校赛通知（供应链实战赛项&商贸供应链运营赛项）,4/14/2026,FALSE,,FALSE,TRUE,884,534,TRUE,0.95,比赛,第七届全国供应链大赛,,,,报名方式（扫码/邮件/链接等）,第七届全国供应链大赛的报名及校赛通知发布，包含供应链实战赛项和商贸供应链运营赛项。,1
51054,announcement,gwt-xingzheng,. 关于延期开展警示教育活动的通知,4/14/2026,FALSE,,FALSE,TRUE,581,475,FALSE,0.2,,,,,,,,0
51053,announcement,gwt-keyan,. 关于增补智能电网国家科技重大专项2027年度指南编制专家的通知,4/13/2026,FALSE,,FALSE,TRUE,566,487,FALSE,0.2,,,,,,,,0
51052,announcement,gwt-keyan,. 关于集成电路与光电芯片学院丁时浩老师《抗光反射垂直腔面发射激光器的研究》项目拨付测试化验加工费的公示,4/13/2026,FALSE,,FALSE,TRUE,587,501,FALSE,0.1,,,,,,,,0
51051,announcement,gwt-jiaowu,. 转发《关于举办“第六届高校教师教学创新大赛系列公益培训——产教融合与人工智能赛道”的通知》,4/13/2026,FALSE,,FALSE,TRUE,887,538,TRUE,0.85,比赛,第六届高校教师教学创新大赛系列公益培训——产教融合与人工智能赛道,,,,,该活动是关于高校教师教学创新大赛的公益培训，聚焦产教融合与人工智能赛道。,1
51049,announcement,gwt-keyan,. 关于举办“技大讲坛”第一百二十讲的通知,4/13/2026,FALSE,,FALSE,TRUE,702,493,TRUE,0.95,报告会,技大讲坛第一百二十讲,,,,,,1
51048,announcement,gwt-xingzheng,. 关于召开2026年网络安全和信息化领导小组第二次全体会议的通知,4/13/2026,FALSE,,FALSE,TRUE,587,484,FALSE,0.2,,,,,,,,0
51047,announcement,gwt-xuegong,. 关于转发《广东省教育厅办公室关于遴选第四批广东省高校名辅导员工作室成员的通知》的通知,4/13/2026,FALSE,,FALSE,TRUE,612,490,FALSE,0.2,,,,,,,,0
51046,announcement,gwt-keyan,. 关于工程物理学院鞠立宝老师《超强涡旋激光驱动的孤立阿秒电子束和硬x射线源的研究》项目拨付测试化验加工费的公示,4/13/2026,FALSE,,FALSE,TRUE,580,507,FALSE,0.1,,,,,,,,0
51045,announcement,gwt-keyan,. 关于工程物理学院李然老师《相对论强流电子束在固体密度等离子体中输运的动理学能量沉积机制研究》项目拨付测试化验加工费的公示,4/13/2026,FALSE,,FALSE,TRUE,647,511,FALSE,0.2,,,,,,,,0
51043,announcement,gwt-xingzheng,. 关于开展树立和践行正确政绩观学习教育警示教育活动的通知,4/13/2026,FALSE,,FALSE,TRUE,707,483,FALSE,0.2,,,,,,,,0
51042,announcement,gwt-jiaowu,. 关于开展2025—2026第二学期研究生中期教学检查工作的通知,4/13/2026,FALSE,,FALSE,TRUE,708,489,FALSE,0.2,,,,,,,,0
51041,announcement,gwt-xingzheng,. 爱卫同行，健康随行—— 致全校师生积极参与第38个爱国卫生月活动的倡议书,4/13/2026,FALSE,,FALSE,TRUE,757,494,FALSE,0.1,,,,,,,,0
51040,announcement,gwt-xiaoyuan,. 关于举办信息素养赋能工作坊（第一期）的通知,4/13/2026,FALSE,,FALSE,TRUE,785,508,TRUE,0.9,其他,信息素养赋能工作坊（第一期）,,,,,举办信息素养赋能工作坊，旨在提升师生的信息处理能力。,1
51038,announcement,gwt-keyan,. 关于开展自制实验仪器设备项目结题评审及现场验收工作的通知,4/10/2026,FALSE,,FALSE,TRUE,716,484,FALSE,0.2,,,,,,,,0
51035,announcement,gwt-xiaoyuan,. 关于举办第五届“峥嵘杯”辩论赛的通知,4/10/2026,FALSE,,FALSE,TRUE,1016,511,TRUE,0.95,比赛,第五届“峥嵘杯”辩论赛,,,,,学校将举办第五届“峥嵘杯”辩论赛，具体时间和地点待定。,1
51034,announcement,gwt-xiaoyuan,. 关于图书借还、座位预约、查收查引等暂停服务的通知,4/10/2026,FALSE,,FALSE,TRUE,636,485,FALSE,0.2,,,,,,,,0
51033,announcement,gwt-xiaoyuan,. 关于“4·23世界读书日”超期图书逾期费豁免活动的通知,4/10/2026,FALSE,,FALSE,TRUE,637,488,FALSE,0.2,,,,,,,,0
51032,announcement,gwt-xingzheng,. 实验室安全检查通报[2026]第3期,4/10/2026,FALSE,,FALSE,TRUE,582,483,FALSE,0.2,,,,,,,,0
51031,announcement,gwt-xingzheng,. 关于统一认证系统停机维护的通知,4/10/2026,FALSE,,FALSE,TRUE,762,477,FALSE,0.2,,,,,,,,0
51030,announcement,gwt-xingzheng,. 关于报送有关材料的紧急通知,4/10/2026,FALSE,,FALSE,TRUE,634,476,FALSE,0.2,,,,,,,,0
51029,announcement,gwt-jiaowu,. 关于进一步加强公共教学楼教室节能管理工作的通知,4/10/2026,FALSE,,FALSE,TRUE,595,481,FALSE,0.2,,,,,,,,0
51027,announcement,gwt-xuegong,. 关于申请深圳大运留学基金会2026年资助学生项目的通知,4/15/2026,FALSE,,FALSE,TRUE,594,486,FALSE,0.2,,,,,,,,0
51025,announcement,gwt-xiaoyuan,. 关于举办第十六届全国大学生电子商务 “创新、创意及创业”挑战赛校赛遴选的通知,4/9/2026,FALSE,,FALSE,TRUE,1069,542,TRUE,0.95,比赛,第十六届全国大学生电子商务 '创新、创意及创业' 挑战赛校赛遴选,,,,,该活动是面向全校学生的电子商务创新、创意及创业挑战赛校赛遴选，旨在选拔优秀团队参加全国比赛。,1
51022,announcement,gwt-xingzheng,. 关于表彰实验室漏水事件应急处置先进个人的通报,4/9/2026,FALSE,,FALSE,TRUE,623,480,FALSE,0.2,,,,,,,,0
51019,announcement,gwt-xiaoyuan,. 关于校医院临床心理门诊坐诊安排及预约流程的通知,4/9/2026,FALSE,,FALSE,TRUE,623,482,FALSE,0.2,,,,,,,,0
51016,announcement,gwt-xiaoyuan,. 关于举办2026年深圳技术大学体育文化节的通知,4/9/2026,FALSE,,FALSE,TRUE,891,514,TRUE,0.85,活动,2026年深圳技术大学体育文化节,,,,,学校将举办2026年体育文化节，具体时间和地点待定。,1
51014,announcement,gwt-xiaoyuan,. 关于推荐参加第十五届“挑战杯”广东大学生创业计划竞赛河源“百千万工程”专项赛项目的公示,4/8/2026,FALSE,,FALSE,TRUE,636,495,FALSE,0.2,,,,,,,,1
51005,announcement,gwt-xiaoyuan,. 关于2026年深圳技术大学人工智能学院开源社区成员招募的通知,4/7/2026,FALSE,,FALSE,TRUE,605,485,FALSE,0.2,,,,,,,,1
50997,announcement,gwt-xiaoyuan,. 2026年第一届“AI+供应链”微专业招生通知,4/7/2026,FALSE,,FALSE,TRUE,709,484,FALSE,0.2,,,,,,,,1
50992,announcement,gwt-jiaowu,. 关于做好2026届本科毕业论文（设计）后期工作的通知,4/3/2026,FALSE,,FALSE,TRUE,768,486,FALSE,0.2,,,,,,,,0
50983,announcement,gwt-jiaowu,. 关于开展2026年学术学位硕士研究生中期综合考核工作的通知,4/3/2026,FALSE,,FALSE,TRUE,597,486,FALSE,0.2,,,,,,,,0
50960,announcement,gwt-jiaowu,. 关于2026年清明节研究生放假停课安排的通知,4/2/2026,FALSE,,FALSE,TRUE,677,484,FALSE,0.2,,,,,,,,0
50958,announcement,gwt-jiaowu,. 关于召开学院教学考核指标讨论会的通知,4/1/2026,FALSE,,FALSE,TRUE,586,479,FALSE,0.2,,,,,,,,0
50945,announcement,gwt-jiaowu,. 关于开展省级和校级教学质量与教学改革工程项目2025年度校内验收工作的通知,3/31/2026,FALSE,,FALSE,TRUE,960,491,FALSE,0.2,,,,,,,,0
50943,announcement,gwt-jiaowu,. 2026届第一次研究生学位工作温馨提示（1）：关于学位论文送审及评阅,3/31/2026,FALSE,,FALSE,TRUE,744,492,FALSE,0.2,,,,,,,,0
50936,announcement,gwt-jiaowu,. 关于2026年清明节本科生放假停课安排的通知,3/30/2026,FALSE,,FALSE,TRUE,664,484,FALSE,0.2,,,,,,,,0
50916,announcement,gwt-jiaowu,. 人工智能赋能教育教学教师工作坊（第二期）总结,3/26/2026,FALSE,,FALSE,TRUE,620,481,FALSE,0.1,,,,,,,,0
50915,announcement,gwt-jiaowu,. 关于2026届本科毕业生工作的通知（4）--预毕业学生核对本人学历信息,3/26/2026,FALSE,,FALSE,TRUE,752,492,FALSE,0.1,,,,,,,,0
50914,announcement,gwt-jiaowu,. 转发《广东省教育厅关于举办2026年度广东高校思想政治理论课教师教学基本功比赛的通知》,3/26/2026,TRUE,title:比赛,FALSE,TRUE,602,498,FALSE,0.2,,,,,,,,1
50910,announcement,gwt-jiaowu,. 关于组织申报2026年度科技创新竞赛经费预算的通知,3/25/2026,TRUE,title:竞赛,FALSE,TRUE,625,483,FALSE,0.2,,,,,,,,0
