articleId,channelId,sourceId,title,publishDate,passedPreFilter,preFilterReason,fromCache,calledAi,durationMs,tokens,isActivity,confidence,type,activityTitle,startAt,endAt,location,registration,summary,isActivity
4280,news,www-xyxw,深技大与陆河县联合召开“双百行动”工作推进会,4/9/2026,FALSE,,FALSE,TRUE,417,1217,FALSE,0.95,,,,,,,,0
4279,news,www-xyxw,同学，校长邀您共进午餐！,4/8/2026,FALSE,,FALSE,TRUE,418,1209,FALSE,0.95,,,,,,,,0
4278,news,www-xyxw,校党委书记陈秋明与高层次人才代表座谈,4/8/2026,FALSE,,FALSE,TRUE,451,1210,FALSE,0.95,,,,,,,,0
4277,news,www-xyxw,第七届民族男高音公益演唱会，深技大师生同台献艺！,4/8/2026,FALSE,,FALSE,TRUE,611,1243,TRUE,0.9,演出,第七届民族男高音公益演唱会,,,,,深技大师生将同台献艺第七届民族男高音公益演唱会。,0
4274,news,www-xyxw,鹏城春正浓，润园纳贤才！深圳技术大学2026年润园青年学者论坛启幕,4/2/2026,TRUE,title:论坛,FALSE,TRUE,912,1272,TRUE,0.92,会议,润园青年学者论坛,2026-04-02T00:00,,深圳技术大学,,深圳技术大学2026年润园青年学者论坛启幕。,0
4272,news,www-xyxw,深技大时空智能研究中心成立，李清泉院士任首席科学顾问,4/1/2026,FALSE,,FALSE,TRUE,412,1216,FALSE,0.95,,,,,,,,0
4271,news,www-xyxw,深圳技术大学校长傅继阳率团访问澳门高校,3/31/2026,FALSE,,FALSE,TRUE,452,1212,FALSE,0.95,,,,,,,,
4263,news,www-xyxw,深技大召开机关作风建设工作会议,3/31/2026,FALSE,,FALSE,TRUE,422,1207,FALSE,0.95,,,,,,,,0
4251,news,www-xyxw,深圳技术大学集成电路与光电芯片学院院长宁存政当选深圳市光学光电子行业协会2026年度“轮值会长”,3/28/2026,FALSE,,FALSE,TRUE,429,1227,FALSE,0.95,,,,,,,,0
4246,news,www-xyxw,深技大多学科协同攻关，助力国家玩具标准升级,3/25/2026,FALSE,,FALSE,TRUE,440,1212,FALSE,0.95,,,,,,,,0
4244,news,www-kxyj,深圳技术大学苏耀荣教授团队发现Ni 3d-S 3p轨道杂化加速界面电荷转移新机制助力高选择性H2O2光合成,3/19/2026,FALSE,,FALSE,TRUE,429,1236,FALSE,0.95,,,,,,,,0
4241,news,www-xyxw,黄埔海关技术中心到访深技大,3/17/2026,FALSE,,FALSE,TRUE,489,1209,FALSE,0.95,,,,,,,,0
4232,news,www-xyxw,深技大与深圳机场集团共拓航空领域发展新路径,3/13/2026,FALSE,,FALSE,TRUE,415,1214,FALSE,0.95,,,,,,,,0
4227,news,www-xyxw,深技大两大帮扶案例获评省级典型,3/9/2026,FALSE,,FALSE,TRUE,484,1209,FALSE,0.95,,,,,,,,0
4222,news,www-xyxw,深技大基础教育集团2026年春季学期有序开学,3/6/2026,FALSE,,FALSE,TRUE,423,1215,FALSE,0.95,,,,,,,,0
4211,news,www-xyxw,凝心聚力！深技大新学期这样干！,3/1/2026,FALSE,,FALSE,TRUE,470,1213,FALSE,0.95,,,,,,,,0
4203,news,www-kxyj,深圳技术大学在《物理评论快报》发文揭示相对论电子束在无序多孔介质中的超通道输运和辐射新物理现象,2/10/2026,FALSE,,FALSE,TRUE,433,1230,FALSE,0.95,,,,,,,,0
4202,news,www-xyxw,深技大校领导深入各地搭建教育交流桥梁,2/10/2026,FALSE,,FALSE,TRUE,502,1211,FALSE,0.95,,,,,,,,0
4201,news,www-xyxw,谭铁牛院士来深技大讲学，解读全球人工智能发展态势,1/26/2026,FALSE,,FALSE,TRUE,755,1247,TRUE,0.92,报告会,谭铁牛院士来深技大讲学,,,,,谭铁牛院士来深技大讲学，解读全球人工智能发展态势。,0
4194,news,www-xyxw,校领导带队开展期末校园安全专项检查,1/22/2026,FALSE,,FALSE,TRUE,417,1209,FALSE,0.95,,,,,,,,0
4193,news,www-xyxw,红联迎春 墨香满园——深技大举办迎新春写春联活动,1/21/2026,FALSE,,FALSE,TRUE,744,1267,TRUE,0.92,活动,红联迎春 墨香满园 深技大迎新春写春联活动,1/21/2026,,,,深技大举办迎新春写春联活动。,0
4192,news,www-xyxw,深技大与深圳市创业投资同业公会等四家单位签署校企合作协议,1/14/2026,FALSE,,FALSE,TRUE,445,1218,FALSE,0.95,,,,,,,,0
4189,news,www-xyxw,深技大携手西班牙高校共建国际合作交流中心,1/4/2026,FALSE,,FALSE,TRUE,401,1210,FALSE,0.95,,,,,,,,0
4187,news,www-xyxw,第十五届“挑战杯”中国大学生创业计划竞赛深技大校赛圆满收官,1/4/2026,TRUE,title:竞赛,FALSE,TRUE,419,1219,FALSE,0.95,,,,,,,,0
4186,news,www-kxyj,深技大肖爽副教授团队与合作者在钙钛矿光电材料与器件领域取得系列进展,1/4/2026,FALSE,,FALSE,TRUE,430,1221,FALSE,0.95,,,,,,,,0
4184,news,www-xyxw,深技大精准帮扶结对县，赋能基础教育发展,12/29/2025,FALSE,,FALSE,TRUE,430,1213,FALSE,0.95,,,,,,,,0
4183,news,www-xyxw,共青团深圳技术大学第二次代表大会顺利召开,12/27/2025,FALSE,,FALSE,TRUE,419,1208,FALSE,0.95,,,,,,,,0
4181,news,www-xyxw,深技大近3000名师生赴“百万英才汇南粤”大型招聘会,12/27/2025,TRUE,title:招聘会,FALSE,TRUE,402,1220,FALSE,0.95,,,,,,,,0
4172,news,www-xyxw,深技大技术经理人学院首届卓越班顺利结业,12/26/2025,FALSE,,FALSE,TRUE,486,1213,FALSE,0.92,,,,,,,,0
4171,news,www-xyxw,深技大半导体微纳加工中心落成，打造大湾区化合物半导体光电产业支撑平台,12/25/2025,FALSE,,FALSE,TRUE,427,1219,FALSE,0.95,,,,,,,,0
4170,news,www-xyxw,“APEC与中国发展”高端学术沙龙在深圳技术大学举办,12/26/2025,TRUE,title:沙龙,FALSE,TRUE,670,1237,TRUE,0.9,沙龙,APEC与中国发展高端学术沙龙,,,深圳技术大学,,APEC与中国发展高端学术沙龙在深圳技术大学举办。,0
4166,news,www-kxyj,人工智能学院黄炳顶教授团队：开发面向输尿管软镜手术的肾结石实时检测AI辅助系统,12/24/2025,FALSE,,FALSE,TRUE,416,1223,FALSE,0.95,,,,,,,,0
4162,news,www-xyxw,深圳技术大学举行Holger与Franz院长荣休仪式,12/15/2025,FALSE,,FALSE,TRUE,447,1213,FALSE,0.95,,,,,,,,0
4161,news,www-xyxw,深技大“三创小院”帮扶案例入选国家级乡村振兴创新案例库,12/15/2025,FALSE,,FALSE,TRUE,426,1217,FALSE,0.95,,,,,,,,0
4152,news,www-xyxw,深圳技术大学牵头召开纳米技术相关国家标准研讨会,12/11/2025,TRUE,title:研讨会,FALSE,TRUE,439,1210,FALSE,0.95,,,,,,,,0
4150,news,www-xyxw,市级科研平台+1！深技大获批深圳市人文社会科学重点研究基地,12/11/2025,FALSE,,FALSE,TRUE,428,1216,FALSE,0.95,,,,,,,,0
4149,news,www-xyxw,深圳技术大学牵头项目获2025年度中国分析测试协会分析测试科学奖二等奖,12/9/2025,FALSE,,FALSE,TRUE,471,1220,FALSE,0.95,,,,,,,,0
4134,news,www-xyxw,深技大国际学子获全国一等奖，以青春叙事架起文明融通之桥！,12/5/2025,FALSE,,FALSE,TRUE,485,1220,FALSE,0.95,,,,,,,,
4133,news,www-xyxw,深技大首次与德国研究型大学签订学生学期交换协议,12/4/2025,FALSE,,FALSE,TRUE,407,1214,FALSE,0.95,,,,,,,,0
4127,news,www-kxyj,“技大讲坛”第一百零一讲开讲,1/23/2026,TRUE,title:讲坛,FALSE,TRUE,577,1232,TRUE,0.9,讲座,技大讲坛第一百零一讲,,,,,技大讲坛第101讲开讲。,0
4126,news,www-xyxw,深技大党委书记陈秋明受邀出席“世界变革与高校发展”论坛，纵论新型研究型大学发展,12/1/2025,TRUE,title:论坛,FALSE,TRUE,413,1225,FALSE,0.95,,,,,,,,0
4125,news,www-xyxw,德国亚琛工业大学代表团访问深圳技术大学，共商人才培养与科研合作,12/1/2025,FALSE,,FALSE,TRUE,417,1216,FALSE,0.95,,,,,,,,0
4124,news,www-xyxw,深技大与越疆科技达成全面战略合作,11/27/2025,FALSE,,FALSE,TRUE,440,1210,FALSE,0.95,,,,,,,,0
4121,news,www-xyxw,深技大开源鸿蒙育人成果获认可，多项荣誉闪耀全国舞台,11/24/2025,FALSE,,FALSE,TRUE,415,1216,FALSE,0.95,,,,,,,,0
4118,news,www-xyxw,多维体验筑牢校园“防火墙”，深技大启动消防宣传月主题活动,11/21/2025,FALSE,,FALSE,TRUE,650,1250,TRUE,0.92,其他,消防宣传月主题活动,11/21/2025,,,,深技大启动消防宣传月主题活动，旨在增强校园消防安全意识。,0
4114,news,www-gjjl,奥地利高校师生团来访深技大,11/20/2025,FALSE,,FALSE,TRUE,470,1208,FALSE,0.95,,,,,,,,0
2376,dept-sao,sao-xwxx,环境设计赋能乡村振兴——创意设计学院师生赴河源市连平县开展实地调研教学活动,5/28/2025,FALSE,,FALSE,TRUE,397,1225,FALSE,0.95,,,,,,,,0
2375,dept-sao,sao-xwxx,无人配送工作室 | 首次无人车点对点配送技术培训,5/26/2025,FALSE,,FALSE,TRUE,579,1244,TRUE,0.9,培训,无人车点对点配送技术培训,,,,,无人配送工作室首次开展无人车点对点配送技术培训。,0
2374,dept-sao,sao-xwxx,MBTI人格大乱斗 | 商学院心理活动回顾,5/22/2025,FALSE,,FALSE,TRUE,418,1216,FALSE,0.95,,,,,,,,0
2364,dept-sao,sao-xwxx,我们是冠军！创意设计学院女子篮球队勇夺校长杯篮球女子组冠军,4/30/2025,FALSE,,FALSE,TRUE,481,1222,FALSE,0.95,,,,,,,,0
2355,dept-sao,sao-xwxx,小手探秘，健康同行——健康学生党支部趣味科普进幼儿园活动,4/18/2025,FALSE,,FALSE,TRUE,633,1240,TRUE,0.9,活动,健康学生党支部趣味科普进幼儿园,,,,,健康学生党支部开展趣味科普活动，走进幼儿园。,0
2354,dept-sao,sao-xwxx,“电驰心动 智创未来”——300+硬核少年极限对决，2025年全国大学生电子设计竞赛校内选拔赛圆满落幕！,4/9/2025,TRUE,title:竞赛,FALSE,TRUE,447,1241,FALSE,0.95,,,,,,,,0
2344,dept-sao,sao-xwxx,AI赋能 |新时代“小先生” 为山区教育点亮科技星火,3/3/2025,FALSE,,FALSE,TRUE,416,1220,FALSE,0.95,,,,,,,,0
2324,dept-sao,sao-xwxx,《ACT理论与技术在辅导员谈心谈话中的运用》讲座圆满落幕,12/3/2024,TRUE,title:讲座,FALSE,TRUE,484,1220,FALSE,0.92,,,,,,,,
2317,dept-sao,sao-xwxx,卫冕冠军！创意设计学院飞盘队勇夺“校长杯”极限飞盘联赛冠军！,11/28/2024,FALSE,,FALSE,TRUE,485,1226,FALSE,0.95,,,,,,,,0
2316,dept-sao,sao-xwxx,2024-2025学年第一学期学生心理健康教育工作座谈研讨会顺利召开,11/19/2024,TRUE,title:研讨会,FALSE,TRUE,418,1225,FALSE,0.95,,,,,,,,0
2315,dept-sao,sao-xwxx,智能创新，智能制造——中德智能制造学院在“中国大学生机械工程创新创意大赛——智能制造赛”中荣获多项荣誉！,11/12/2024,TRUE,title:大赛,FALSE,TRUE,478,1231,FALSE,0.95,,,,,,,,0
2314,dept-sao,sao-xwxx,“应急第一响应人”公益培训 | 守护生命的先锋力量！,11/5/2024,FALSE,,FALSE,TRUE,596,1242,TRUE,0.9,培训,应急第一响应人公益培训,,,,,“应急第一响应人”公益培训，旨在提升生命守护能力。,0
2308,dept-sao,sao-xwxx,青春志愿行，高铁出行明|志愿服务假期“不打烊”,10/15/2024,FALSE,,FALSE,TRUE,418,1218,FALSE,0.95,,,,,,,,0
2307,dept-sao,sao-xwxx,社区实践 | “墨舞金秋，情满重阳”志愿服务暖金秋，敬老爱老传温情,10/14/2024,FALSE,,FALSE,TRUE,411,1229,FALSE,0.95,,,,,,,,0
1487,dept-sao,sao-xsz,30万建档立卡学生获赠30G流量包,3/16/2020,FALSE,,FALSE,TRUE,401,1212,FALSE,0.95,,,,,,,,0
1448,dept-sao,sao-xsz,服兵役高等学校学生国家教育资助实施细则,12/31/2019,FALSE,,FALSE,TRUE,399,1209,FALSE,0.95,,,,,,,,0
1447,dept-sao,sao-xsz,建档立卡学生学费减免以及补助政策,12/31/2019,FALSE,,FALSE,TRUE,417,1207,FALSE,0.95,,,,,,,,0
1342,dept-sao,sao-xsz,生源地信用助学贷款申请工作启动,7/9/2019,FALSE,,FALSE,TRUE,422,1209,FALSE,0.95,,,,,,,,0
1267,dept-sao,sao-xsz,确保建档立卡等家庭经济困难学生应助尽助,4/26/2019,FALSE,,FALSE,TRUE,399,1211,FALSE,0.95,,,,,,,,0
1266,dept-sao,sao-xsz,贯彻资助育人理念 推动资助工作发展,5/10/2019,FALSE,,FALSE,TRUE,400,1210,FALSE,0.95,,,,,,,,0
1249,dept-sao,sao-xsz,“寻梦·筑梦·圆梦”学生资助主题海报大赛（校级评选）,4/18/2019,TRUE,title:大赛,FALSE,TRUE,552,1235,TRUE,0.9,比赛,学生资助主题海报大赛,,,,,学生资助主题海报大赛，校级评选。,1
1238,dept-sao,sao-xsz,2019年全国学生资助工作会议,2/28/2019,FALSE,,FALSE,TRUE,421,1209,FALSE,0.95,,,,,,,,0
1237,dept-sao,sao-xsz,2018年中国学生资助发展报告,3/15/2019,FALSE,,FALSE,TRUE,411,1209,FALSE,0.95,,,,,,,,0
1236,dept-sao,sao-xsz,2019年全国学生资助工作要点,4/16/2019,FALSE,,FALSE,TRUE,389,1210,FALSE,0.95,,,,,,,,0
1235,dept-sao,sao-xsz,广东探索资助育人新方法,1/28/2019,FALSE,,FALSE,TRUE,439,1206,FALSE,0.95,,,,,,,,0
1234,dept-sao,sao-xsz,大学里奖助政策最多、最全,12/12/2018,FALSE,,FALSE,TRUE,418,1209,FALSE,0.95,,,,,,,,0
1169,dept-sao,sao-zcgz,中华人民共和国高等教育法,12/19/2017,FALSE,,FALSE,TRUE,415,1208,FALSE,0.95,,,,,,,,0
1168,dept-sao,sao-zcgz,普通本科高校、高等职业学校国家奖学金管理暂行办法,12/19/2017,FALSE,,FALSE,TRUE,431,1217,FALSE,0.95,,,,,,,,0
1167,dept-sao,sao-zcgz,学生伤害事故处理办法,12/19/2017,FALSE,,FALSE,TRUE,397,1209,FALSE,0.95,,,,,,,,0
1166,dept-sao,sao-zcgz,高等学校学生勤工助学管理办法,12/20/2017,FALSE,,FALSE,TRUE,424,1210,FALSE,0.95,,,,,,,,0
1165,dept-sao,sao-zcgz,高等学校学生行为准则,12/20/2017,FALSE,,FALSE,TRUE,422,1208,FALSE,0.95,,,,,,,,0
1164,dept-sao,sao-zcgz,普通高等学校学生管理规定,12/21/2017,FALSE,,FALSE,TRUE,410,1209,FALSE,0.95,,,,,,,,0
1145,dept-sao,sao-bszn,学生活动场地申请流程,4/18/2018,FALSE,,FALSE,TRUE,437,1210,FALSE,0.95,,,,,,,,
1141,dept-sao,sao-bszn,学生人身意外伤害保险索赔流程,1/4/2018,FALSE,,FALSE,TRUE,441,1211,FALSE,0.95,,,,,,,,0
1118,dept-sao,sao-tzgg,关于2018级新生开学典礼着装的温馨提示,9/5/2018,TRUE,title:开学典礼,FALSE,TRUE,485,1217,FALSE,0.95,,,,,,,,0
1117,dept-sao,sao-tzgg,匠心坊招募令,8/31/2018,TRUE,title:招募,FALSE,TRUE,500,1212,TRUE,0.9,招募,匠心坊,,,,,,0
1116,dept-sao,sao-tzgg,关于加强宿舍消防安全的温馨提示,4/13/2018,FALSE,,FALSE,TRUE,481,1210,FALSE,0.95,,,,,,,,0
1115,dept-sao,sao-tzgg,寒假温馨提示,1/15/2018,FALSE,,FALSE,TRUE,433,1206,FALSE,0.95,,,,,,,,0
1114,dept-sao,sao-tzgg,关于开展深圳技术大学（筹）2017年学生人身意外伤害保险工作的通知,12/26/2017,FALSE,,FALSE,TRUE,418,1224,FALSE,0.95,,,,,,,,0
1113,dept-sao,sao-tzgg,关于举办学习“十九大精神”知识竞赛的通知,12/25/2017,TRUE,title:竞赛,FALSE,TRUE,421,1214,FALSE,0.95,,,,,,,,1
1112,dept-sao,sao-tzgg,关于举办学习十九大精神知识竞赛的报名通知,12/15/2017,TRUE,title:竞赛,FALSE,TRUE,588,1235,TRUE,0.9,比赛,学习十九大精神知识竞赛,,,,报名通知,关于举办学习十九大精神知识竞赛的报名通知。,1
1111,dept-sao,sao-tzgg,关于开展2017-2018学年度第一学期勤工助学招聘工作的通知,11/21/2017,FALSE,,FALSE,TRUE,673,1264,TRUE,0.9,招募,2017-2018学年度第一学期勤工助学招聘工作,,,,,2017-2018学年度第一学期勤工助学招聘工作。,0
1693,dept-xtw,xtw-jjfw,我们准备好了！,8/14/2025,FALSE,,FALSE,TRUE,408,1642,FALSE,0.98,,,,,,,,0
1686,dept-xtw,xtw-txfc,奏响青春旋律，SZTUer的“五四”这样过,8/7/2025,FALSE,,FALSE,TRUE,462,1217,FALSE,0.95,,,,,,,,0
1685,dept-xtw,xtw-kjcx,上个周末，他们！！！,8/14/2025,FALSE,,FALSE,TRUE,413,1208,FALSE,0.95,,,,,,,,0
1684,dept-xtw,xtw-jjfw,星火留行 | “水箭探空，天书启梦”科普课堂,8/14/2025,FALSE,,FALSE,TRUE,664,1251,TRUE,0.92,讲座,水箭探空，天书启梦科普课堂,,,,,科普课堂活动，主题为“水箭探空，天书启梦”。,0
1681,dept-xtw,xtw-dtyl,东江纵队历史图片展亮相深技大，开启 “移动的思政课”?,8/7/2025,FALSE,,FALSE,TRUE,480,1224,FALSE,0.95,,,,,,,,0
1668,dept-xtw,xtw-txfc,SZTU第八届“5·25”大学生心理健康月活动,8/14/2025,FALSE,,FALSE,TRUE,644,1248,TRUE,0.92,活动,SZTU第八届“5·25”大学生心理健康月,,,,,SZTU第八届“5·25”大学生心理健康月活动。,0
1652,dept-xtw,xtw-dtyl,“青马工程”培训班第三期结业仪式暨第四期开班仪式顺利举行！,3/17/2025,FALSE,,FALSE,TRUE,441,1222,FALSE,0.95,,,,,,,,0
